Rule ID,Vuln ID,Rule ID,len,CCI,STIG Title
SV-218755r879650_rule,V-218755,SV-218755r879650_rule,10,CCI-001094,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-218756r879650_rule,V-218756,SV-218756r879650_rule,10,CCI-001094,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-218757r903119_rule,V-218757,SV-218757r903119_rule,10,CCI-001094,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-218758r903121_rule,V-218758,SV-218758r903121_rule,10,CCI-001094,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-214464r879650_rule,V-214464,SV-214464r879650_rule,10,CCI-001094,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-214465r879650_rule,V-214465,SV-214465r879650_rule,10,CCI-001094,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-214466r879650_rule,V-214466,SV-214466r879650_rule,10,CCI-001094,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-214467r879650_rule,V-214467,SV-214467r879650_rule,10,CCI-001094,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-214468r903093_rule,V-214468,SV-214468r903093_rule,10,CCI-001094,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-214469r903095_rule,V-214469,SV-214469r903095_rule,10,CCI-001094,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-215632r561297_rule,V-215632,SV-215632r561297_rule,10,CCI-001094,Microsoft Windows 2012 Server Domain Name System Security Technical Implementation Guide
SV-241993r698220_rule,V-241993,SV-241993r698220_rule,10,CCI-001094,Microsoft Windows Firewall with Advanced Security Security Technical Implementation Guide
SV-241998r698235_rule,V-241998,SV-241998r698235_rule,10,CCI-001094,Microsoft Windows Firewall with Advanced Security Security Technical Implementation Guide
SV-242003r698250_rule,V-242003,SV-242003r698250_rule,10,CCI-001094,Microsoft Windows Firewall with Advanced Security Security Technical Implementation Guide
SV-221498r879650_rule,V-221498,SV-221498r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221499r879650_rule,V-221499,SV-221499r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221500r879650_rule,V-221500,SV-221500r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221501r879650_rule,V-221501,SV-221501r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221502r879650_rule,V-221502,SV-221502r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221503r879650_rule,V-221503,SV-221503r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221504r879650_rule,V-221504,SV-221504r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221505r879650_rule,V-221505,SV-221505r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221506r879650_rule,V-221506,SV-221506r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221507r879650_rule,V-221507,SV-221507r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-221508r879650_rule,V-221508,SV-221508r879650_rule,10,CCI-001094,Oracle HTTP Server 12.1.3 Security Technical Implementation Guide
SV-228842r557387_rule,V-228842,SV-228842r557387_rule,10,CCI-001094,Palo Alto Networks ALG Security Technical Implementation Guide
SV-228843r557387_rule,V-228843,SV-228843r557387_rule,10,CCI-001094,Palo Alto Networks ALG Security Technical Implementation Guide
SV-228844r557387_rule,V-228844,SV-228844r557387_rule,10,CCI-001094,Palo Alto Networks ALG Security Technical Implementation Guide
SV-207126r604135_rule,V-207126,SV-207126r604135_rule,10,CCI-001094,Router Security Requirements Guide
SV-216979r604135_rule,V-216979,SV-216979r604135_rule,10,CCI-001094,Router Security Requirements Guide
SV-234045r612749_rule,V-234045,SV-234045r612749_rule,10,CCI-001094,Tanium 7.3 Security Technical Implementation Guide
SV-254919r867657_rule,V-254919,SV-254919r867657_rule,10,CCI-001094,Tanium 7.x Application on TanOS Security Technical Implementation Guide
SV-253786r842386_rule,V-253786,SV-253786r842386_rule,10,CCI-001094,Tanium 7.x Security Technical Implementation Guide
SV-251750r810134_rule,V-251750,SV-251750r810134_rule,10,CCI-001094,VMware NSX-T Tier-0 Gateway RTR Security Technical Implementation Guide
SV-256662r888508_rule,V-256662,SV-256662r888508_rule,10,CCI-001094,VMware vSphere 7.0 VAMI Security Technical Implementation Guide
SV-256691r888629_rule,V-256691,SV-256691r888629_rule,10,CCI-001094,VMware vSphere 7.0 vCenter Appliance EAM Security Technical Implementation Guide
SV-256724r888763_rule,V-256724,SV-256724r888763_rule,10,CCI-001094,VMware vSphere 7.0 vCenter Appliance Lookup Service Security Technical Implementation Guide
SV-256629r888378_rule,V-256629,SV-256629r888378_rule,10,CCI-001094,VMware vSphere 7.0 vCenter Appliance Perfcharts Security Technical Implementation Guide
SV-256763r889259_rule,V-256763,SV-256763r889259_rule,10,CCI-001094,VMware vSphere 7.0 vCenter Appliance STS Security Technical Implementation Guide
SV-256797r889390_rule,V-256797,SV-256797r889390_rule,10,CCI-001094,VMware vSphere 7.0 vCenter Appliance UI Security Technical Implementation Guide
SV-206409r397828_rule,V-206409,SV-206409r397828_rule,10,CCI-001094,Web Server Security Requirements Guide
SV-256011r882375_rule,V-256011,SV-256011r882375_rule,10,CCI-001095,Arista MLS EOS 4.2x Router Security Technical Implementation Guide
SV-256012r882378_rule,V-256012,SV-256012r882378_rule,10,CCI-001095,Arista MLS EOS 4.2x Router Security Technical Implementation Guide
SV-256013r882381_rule,V-256013,SV-256013r882381_rule,10,CCI-001095,Arista MLS EOS 4.2x Router Security Technical Implementation Guide
SV-256014r882384_rule,V-256014,SV-256014r882384_rule,10,CCI-001095,Arista MLS EOS 4.2x Router Security Technical Implementation Guide
SV-222595r879651_rule,V-222595,SV-222595r879651_rule,10,CCI-001095,Application Security and Development Security Technical Implementation Guide
SV-207553r612253_rule,V-207553,SV-207553r612253_rule,10,CCI-001095,BIND 9.x Security Technical Implementation Guide
SV-219330r610963_rule,V-219330,SV-219330r610963_rule,10,CCI-001095,Canonical Ubuntu 18.04 LTS Security Technical Implementation Guide
SV-238333r654174_rule,V-238333,SV-238333r654174_rule,10,CCI-001095,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-239860r863229_rule,V-239860,SV-239860r863229_rule,10,CCI-001095,Cisco ASA Firewall Security Technical Implementation Guide
SV-239882r665959_rule,V-239882,SV-239882r665959_rule,10,CCI-001095,Cisco ASA IPS Security Technical Implementation Guide
SV-220651r539671_rule,V-220651,SV-220651r539671_rule,10,CCI-001095,Cisco IOS XE Switch L2S Security Technical Implementation Guide
SV-221035r622190_rule,V-221035,SV-221035r622190_rule,10,CCI-001095,Cisco IOS XE Switch RTR Security Technical Implementation Guide
SV-221044r622190_rule,V-221044,SV-221044r622190_rule,10,CCI-001095,Cisco IOS XE Switch RTR Security Technical Implementation Guide
SV-221050r917445_rule,V-221050,SV-221050r917445_rule,10,CCI-001095,Cisco IOS XE Switch RTR Security Technical Implementation Guide
SV-221051r917448_rule,V-221051,SV-221051r917448_rule,10,CCI-001095,Cisco IOS XE Switch RTR Security Technical Implementation Guide
SV-221052r622190_rule,V-221052,SV-221052r622190_rule,10,CCI-001095,Cisco IOS XE Switch RTR Security Technical Implementation Guide
SV-216789r531087_rule,V-216789,SV-216789r531087_rule,10,CCI-001095,Cisco IOS XR Router RTR Security Technical Implementation Guide
SV-216798r531087_rule,V-216798,SV-216798r531087_rule,10,CCI-001095,Cisco IOS XR Router RTR Security Technical Implementation Guide
SV-216804r917439_rule,V-216804,SV-216804r917439_rule,10,CCI-001095,Cisco IOS XR Router RTR Security Technical Implementation Guide
SV-216805r917442_rule,V-216805,SV-216805r917442_rule,10,CCI-001095,Cisco IOS XR Router RTR Security Technical Implementation Guide
SV-216806r531087_rule,V-216806,SV-216806r531087_rule,10,CCI-001095,Cisco IOS XR Router RTR Security Technical Implementation Guide
SV-216609r531085_rule,V-216609,SV-216609r531085_rule,10,CCI-001095,Cisco IOS Router RTR Security Technical Implementation Guide
SV-216619r917417_rule,V-216619,SV-216619r917417_rule,10,CCI-001095,Cisco IOS Router RTR Security Technical Implementation Guide
SV-216620r917420_rule,V-216620,SV-216620r917420_rule,10,CCI-001095,Cisco IOS Router RTR Security Technical Implementation Guide
SV-216621r531085_rule,V-216621,SV-216621r531085_rule,10,CCI-001095,Cisco IOS Router RTR Security Technical Implementation Guide
SV-220625r539671_rule,V-220625,SV-220625r539671_rule,10,CCI-001095,Cisco IOS Switch L2S Security Technical Implementation Guide
SV-220458r917423_rule,V-220458,SV-220458r917423_rule,10,CCI-001095,Cisco IOS Switch RTR Security Technical Implementation Guide
SV-220459r917426_rule,V-220459,SV-220459r917426_rule,10,CCI-001095,Cisco IOS Switch RTR Security Technical Implementation Guide
SV-220460r622190_rule,V-220460,SV-220460r622190_rule,10,CCI-001095,Cisco IOS Switch RTR Security Technical Implementation Guide
SV-216699r531086_rule,V-216699,SV-216699r531086_rule,10,CCI-001095,Cisco IOS XE Router RTR Security Technical Implementation Guide
SV-216708r531086_rule,V-216708,SV-216708r531086_rule,10,CCI-001095,Cisco IOS XE Router RTR Security Technical Implementation Guide
SV-216714r917433_rule,V-216714,SV-216714r917433_rule,10,CCI-001095,Cisco IOS XE Router RTR Security Technical Implementation Guide
SV-216715r917436_rule,V-216715,SV-216715r917436_rule,10,CCI-001095,Cisco IOS XE Router RTR Security Technical Implementation Guide
SV-216716r531086_rule,V-216716,SV-216716r531086_rule,10,CCI-001095,Cisco IOS XE Router RTR Security Technical Implementation Guide
SV-221115r622190_rule,V-221115,SV-221115r622190_rule,10,CCI-001095,Cisco NX OS Switch RTR Security Technical Implementation Guide
SV-221123r622190_rule,V-221123,SV-221123r622190_rule,10,CCI-001095,Cisco NX OS Switch RTR Security Technical Implementation Guide
SV-221129r917451_rule,V-221129,SV-221129r917451_rule,10,CCI-001095,Cisco NX OS Switch RTR Security Technical Implementation Guide
SV-221130r917454_rule,V-221130,SV-221130r917454_rule,10,CCI-001095,Cisco NX OS Switch RTR Security Technical Implementation Guide
SV-221131r622190_rule,V-221131,SV-221131r622190_rule,10,CCI-001095,Cisco NX OS Switch RTR Security Technical Implementation Guide
SV-205190r879651_rule,V-205190,SV-205190r879651_rule,10,CCI-001095,Domain Name System (DNS) Security Requirements Guide
SV-206693r604133_rule,V-206693,SV-206693r604133_rule,10,CCI-001095,Firewall Security Requirements Guide
SV-234146r611438_rule,V-234146,SV-234146r611438_rule,10,CCI-001095,Fortinet FortiGate Firewall Security Technical Implementation Guide
SV-203658r557221_rule,V-203658,SV-203658r557221_rule,10,CCI-001095,General Purpose Operating System Security Requirements Guide
SV-223572r533198_rule,V-223572,SV-223572r533198_rule,10,CCI-001095,IBM z/OS ACF2 Security Technical Implementation Guide
SV-223793r604139_rule,V-223793,SV-223793r604139_rule,10,CCI-001095,IBM z/OS RACF Security Technical Implementation Guide
SV-224011r877852_rule,V-224011,SV-224011r877852_rule,10,CCI-001095,IBM z/OS TSS Security Technical Implementation Guide
SV-237925r858983_rule,V-237925,SV-237925r858983_rule,10,CCI-001095,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-237926r858986_rule,V-237926,SV-237926r858986_rule,10,CCI-001095,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-237927r858989_rule,V-237927,SV-237927r858989_rule,10,CCI-001095,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-233922r621666_rule,V-233922,SV-233922r621666_rule,10,CCI-001095,Infoblox 8.x DNS Security Technical Implementation Guide
SV-214179r612370_rule,V-214179,SV-214179r612370_rule,10,CCI-001095,Infoblox 7.x DNS Security Technical Implementation Guide
SV-253951r843886_rule,V-253951,SV-253951r843886_rule,10,CCI-001095,Juniper EX Series Switches Layer 2 Switch Security Technical Implementation Guide
SV-254004r844045_rule,V-254004,SV-254004r844045_rule,10,CCI-001095,Juniper EX Series Switches Router Security Technical Implementation Guide
SV-254005r844048_rule,V-254005,SV-254005r844048_rule,10,CCI-001095,Juniper EX Series Switches Router Security Technical Implementation Guide
SV-254006r844051_rule,V-254006,SV-254006r844051_rule,10,CCI-001095,Juniper EX Series Switches Router Security Technical Implementation Guide
SV-254007r844054_rule,V-254007,SV-254007r844054_rule,10,CCI-001095,Juniper EX Series Switches Router Security Technical Implementation Guide
SV-254008r844057_rule,V-254008,SV-254008r844057_rule,10,CCI-001095,Juniper EX Series Switches Router Security Technical Implementation Guide
SV-217065r604135_rule,V-217065,SV-217065r604135_rule,10,CCI-001095,Juniper Router RTR Security Technical Implementation Guide
SV-217073r604135_rule,V-217073,SV-217073r604135_rule,10,CCI-001095,Juniper Router RTR Security Technical Implementation Guide
SV-217079r604135_rule,V-217079,SV-217079r604135_rule,10,CCI-001095,Juniper Router RTR Security Technical Implementation Guide
SV-217080r604135_rule,V-217080,SV-217080r604135_rule,10,CCI-001095,Juniper Router RTR Security Technical Implementation Guide
SV-217081r604135_rule,V-217081,SV-217081r604135_rule,10,CCI-001095,Juniper Router RTR Security Technical Implementation Guide
SV-206649r385534_rule,V-206649,SV-206649r385534_rule,10,CCI-001095,Layer 2 Switch Security Requirements Guide
SV-207301r615936_rule,V-207301,SV-207301r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207302r615936_rule,V-207302,SV-207302r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207303r615936_rule,V-207303,SV-207303r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207304r615936_rule,V-207304,SV-207304r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207305r615936_rule,V-207305,SV-207305r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207306r615936_rule,V-207306,SV-207306r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207307r615936_rule,V-207307,SV-207307r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207308r615936_rule,V-207308,SV-207308r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207309r615936_rule,V-207309,SV-207309r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207310r615936_rule,V-207310,SV-207310r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207311r615936_rule,V-207311,SV-207311r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-207312r615936_rule,V-207312,SV-207312r615936_rule,10,CCI-001095,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-228382r612748_rule,V-228382,SV-228382r612748_rule,10,CCI-001095,Microsoft Exchange 2016 Mailbox Server Security Technical Implementation Guide
SV-228383r612748_rule,V-228383,SV-228383r612748_rule,10,CCI-001095,Microsoft Exchange 2016 Mailbox Server Security Technical Implementation Guide
SV-228384r612748_rule,V-228384,SV-228384r612748_rule,10,CCI-001095,Microsoft Exchange 2016 Mailbox Server Security Technical Implementation Guide
SV-228385r612748_rule,V-228385,SV-228385r612748_rule,10,CCI-001095,Microsoft Exchange 2016 Mailbox Server Security Technical Implementation Guide
SV-228386r612748_rule,V-228386,SV-228386r612748_rule,10,CCI-001095,Microsoft Exchange 2016 Mailbox Server Security Technical Implementation Guide
